"country","year","sex","age","suicides_no","population","suicides.100k.pop","gdp_for_year....","gdp_per_capita....","generation","NV.SRV.TOTL.ZS","NV.IND.TOTL.ZS","NV.IND.MANF.ZS","NV.AGR.TOTL.ZS"
"Montenegro",2001,"female","55-74 years",0,58144,0,1159869246,2004,"Silent",57.3561319115751,22.3143207912841,11.5594814340095,10.8112052258109
"Montenegro",2001,"female","5-14 years",0,43461,0,1159869246,2004,"Millenials",57.3561319115751,22.3143207912841,11.5594814340095,10.8112052258109
"Montenegro",2001,"male","55-74 years",0,49448,0,1159869246,2004,"Silent",57.3561319115751,22.3143207912841,11.5594814340095,10.8112052258109
"Montenegro",2001,"male","15-24 years",0,50621,0,1159869246,2004,"Millenials",57.3561319115751,22.3143207912841,11.5594814340095,10.8112052258109
"Montenegro",2001,"male","25-34 years",0,43146,0,1159869246,2004,"Generation X",57.3561319115751,22.3143207912841,11.5594814340095,10.8112052258109
"Montenegro",2001,"male","35-54 years",0,85940,0,1159869246,2004,"Boomers",57.3561319115751,22.3143207912841,11.5594814340095,10.8112052258109
"Montenegro",2001,"female","75+ years",0,14322,0,1159869246,2004,"Silent",57.3561319115751,22.3143207912841,11.5594814340095,10.8112052258109
"Montenegro",2001,"female","15-24 years",0,48660,0,1159869246,2004,"Millenials",57.3561319115751,22.3143207912841,11.5594814340095,10.8112052258109
"Montenegro",2001,"female","25-34 years",0,43578,0,1159869246,2004,"Generation X",57.3561319115751,22.3143207912841,11.5594814340095,10.8112052258109
"Montenegro",2001,"female","35-54 years",0,86210,0,1159869246,2004,"Boomers",57.3561319115751,22.3143207912841,11.5594814340095,10.8112052258109
"Montenegro",2002,"male","75+ years",0,8801,0,1284685051,2220,"Silent",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"male","15-24 years",0,50621,0,1284685051,2220,"Millenials",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"male","25-34 years",0,43146,0,1284685051,2220,"Generation X",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"female","15-24 years",0,48660,0,1284685051,2220,"Millenials",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"female","75+ years",0,14322,0,1284685051,2220,"Silent",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"male","55-74 years",0,49448,0,1284685051,2220,"Silent",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"female","35-54 years",0,86210,0,1284685051,2220,"Boomers",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"male","35-54 years",0,85940,0,1284685051,2220,"Boomers",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"male","5-14 years",0,46337,0,1284685051,2220,"Millenials",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"female","25-34 years",0,43578,0,1284685051,2220,"Generation X",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"female","5-14 years",0,43461,0,1284685051,2220,"Millenials",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2002,"female","55-74 years",0,58144,0,1284685051,2220,"Silent",57.0810664584854,21.5953506185527,10.4014913776057,10.923782282981
"Montenegro",2003,"female","25-34 years",0,43857,0,1707710053,2946,"Generation X",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"female","15-24 years",0,48662,0,1707710053,2946,"Millenials",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"male","5-14 years",0,46019,0,1707710053,2946,"Millenials",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"male","55-74 years",0,49464,0,1707710053,2946,"Silent",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"female","35-54 years",0,86276,0,1707710053,2946,"Boomers",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"male","35-54 years",0,86015,0,1707710053,2946,"Boomers",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"female","5-14 years",0,43122,0,1707710053,2946,"Millenials",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"female","55-74 years",0,58393,0,1707710053,2946,"Silent",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"male","75+ years",0,9193,0,1707710053,2946,"Silent",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"male","15-24 years",0,50688,0,1707710053,2946,"Millenials",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"male","25-34 years",0,43303,0,1707710053,2946,"Generation X",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2003,"female","75+ years",0,14696,0,1707710053,2946,"Silent",56.1878860599896,19.3294873017387,8.75852907832978,9.91498733882161
"Montenegro",2004,"female","5-14 years",0,42415,0,2073234418,3565,"Millenials",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"female","15-24 years",0,48581,0,2073234418,3565,"Millenials",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"female","35-54 years",0,86342,0,2073234418,3565,"Boomers",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"male","5-14 years",0,45411,0,2073234418,3565,"Millenials",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"male","55-74 years",0,49788,0,2073234418,3565,"Silent",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"male","75+ years",0,9838,0,2073234418,3565,"Silent",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"female","25-34 years",0,44333,0,2073234418,3565,"Generation X",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"male","15-24 years",0,50659,0,2073234418,3565,"Millenials",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"male","25-34 years",0,43672,0,2073234418,3565,"Generation X",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"male","35-54 years",0,86065,0,2073234418,3565,"Boomers",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"female","55-74 years",0,59168,0,2073234418,3565,"Silent",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2004,"female","75+ years",0,15351,0,2073234418,3565,"Silent",56.8952971733453,18.9729443885822,8.72993676423823,9.2619220581357
"Montenegro",2005,"female","35-54 years",9,86115,10.45,2257174481,3870,"Boomers",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"female","25-34 years",3,44869,6.69,2257174481,3870,"Generation X",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"male","5-14 years",0,44778,0,2257174481,3870,"Millenials",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"female","75+ years",6,16010,37.48,2257174481,3870,"Silent",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"male","55-74 years",29,50541,57.38,2257174481,3870,"Silent",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"female","5-14 years",0,41763,0,2257174481,3870,"Millenials",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"male","75+ years",6,10389,57.75,2257174481,3870,"Silent",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"female","55-74 years",16,60185,26.58,2257174481,3870,"Silent",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"female","15-24 years",2,48228,4.15,2257174481,3870,"Millenials",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"male","15-24 years",2,50447,3.96,2257174481,3870,"Millenials",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"male","25-34 years",16,44188,36.21,2257174481,3870,"Generation X",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2005,"male","35-54 years",29,85719,33.83,2257174481,3870,"Boomers",57.6489509056228,17.341544930727,8.19209319700231,8.757659804936
"Montenegro",2006,"female","35-54 years",0,86005,0,2721904403,4654,"Boomers",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"female","25-34 years",0,45421,0,2721904403,4654,"Generation X",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"male","75+ years",0,10925,0,2721904403,4654,"Silent",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"male","55-74 years",0,51354,0,2721904403,4654,"Silent",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"female","15-24 years",0,47824,0,2721904403,4654,"Millenials",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"female","55-74 years",0,61112,0,2721904403,4654,"Silent",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"female","75+ years",0,16606,0,2721904403,4654,"Silent",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"female","5-14 years",0,41138,0,2721904403,4654,"Millenials",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"male","5-14 years",0,44115,0,2721904403,4654,"Millenials",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"male","35-54 years",0,85461,0,2721904403,4654,"Boomers",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"male","15-24 years",0,50183,0,2721904403,4654,"Millenials",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2006,"male","25-34 years",0,44741,0,2721904403,4654,"Generation X",55.8456971926089,17.6826463498385,7.76501062393127,8.21140010047796
"Montenegro",2007,"male","25-34 years",12,45516,26.36,3680710375,6268,"Generation X",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"female","25-34 years",3,46000,6.52,3680710375,6268,"Generation X",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"male","15-24 years",5,49885,10.02,3680710375,6268,"Millenials",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"male","35-54 years",27,85387,31.62,3680710375,6268,"Boomers",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"male","75+ years",15,11416,131.39,3680710375,6268,"Silent",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"male","55-74 years",29,52283,55.47,3680710375,6268,"Silent",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"female","75+ years",7,17124,40.88,3680710375,6268,"Silent",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"female","35-54 years",10,86182,11.6,3680710375,6268,"Boomers",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"female","5-14 years",0,40570,0,3680710375,6268,"Generation Z",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"male","5-14 years",1,43529,2.3,3680710375,6268,"Generation Z",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"female","15-24 years",0,47411,0,3680710375,6268,"Millenials",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2007,"female","55-74 years",12,61941,19.37,3680710375,6268,"Silent",55.344801491339,17.002990189753,5.10184160138216,7.22907471458209
"Montenegro",2008,"male","55-74 years",30,53422,56.16,4545674528,7705,"Silent",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"male","75+ years",9,11937,75.4,4545674528,7705,"Silent",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"male","5-14 years",3,43139,6.95,4545674528,7705,"Generation Z",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"female","75+ years",10,17836,56.07,4545674528,7705,"Silent",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"female","25-34 years",5,46653,10.72,4545674528,7705,"Generation X",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"female","55-74 years",15,62838,23.87,4545674528,7705,"Silent",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"male","25-34 years",9,46505,19.35,4545674528,7705,"Generation X",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"male","35-54 years",22,85049,25.87,4545674528,7705,"Boomers",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"male","15-24 years",7,49423,14.16,4545674528,7705,"Millenials",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"female","15-24 years",1,46646,2.14,4545674528,7705,"Millenials",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"female","5-14 years",0,40277,0,4545674528,7705,"Generation Z",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2008,"female","35-54 years",15,86228,17.4,4545674528,7705,"Boomers",55.2396907581915,17.694787409146,5.13212895043134,7.44048654800711
"Montenegro",2009,"male","35-54 years",34,84584,40.2,4159330370,7023,"Boomers",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"female","75+ years",5,18663,26.79,4159330370,7023,"Silent",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"male","25-34 years",1,47403,2.11,4159330370,7023,"Generation X",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"male","55-74 years",23,54561,42.15,4159330370,7023,"Silent",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"female","55-74 years",12,63879,18.79,4159330370,7023,"Silent",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"male","75+ years",15,12568,119.35,4159330370,7023,"Silent",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"male","15-24 years",3,48709,6.16,4159330370,7023,"Millenials",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"female","25-34 years",2,47127,4.24,4159330370,7023,"Generation X",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"female","35-54 years",10,86065,11.62,4159330370,7023,"Boomers",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"female","5-14 years",0,39987,0,4159330370,7023,"Generation Z",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"female","15-24 years",1,45885,2.18,4159330370,7023,"Millenials",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Montenegro",2009,"male","5-14 years",1,42803,2.34,4159330370,7023,"Generation Z",57.4010166051747,17.3487567662897,4.53190268433735,8.26818389210544
"Netherlands",1997,"female","15-24 years",42,949700,4.42,4.12199e+11,28156,"Generation X",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"male","5-14 years",11,971900,1.13,4.12199e+11,28156,"Millenials",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"female","75+ years",70,598400,11.7,4.12199e+11,28156,"G.I. Generation",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"male","55-74 years",206,1279200,16.1,4.12199e+11,28156,"Silent",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"male","15-24 years",111,982900,11.29,4.12199e+11,28156,"Generation X",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"female","5-14 years",0,929200,0,4.12199e+11,28156,"Millenials",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"male","25-34 years",210,1327000,15.83,4.12199e+11,28156,"Generation X",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"female","25-34 years",87,1271400,6.84,4.12199e+11,28156,"Generation X",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"female","55-74 years",136,1399300,9.72,4.12199e+11,28156,"Silent",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"female","35-54 years",195,2270400,8.59,4.12199e+11,28156,"Boomers",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"male","75+ years",106,311700,34.01,4.12199e+11,28156,"G.I. Generation",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1997,"male","35-54 years",398,2348800,16.94,4.12199e+11,28156,"Boomers",63.9503946997076,23.1287726633805,14.46949126071,2.92414805965569
"Netherlands",1998,"female","15-24 years",21,934500,2.25,4.32476e+11,29351,"Generation X",64.7254793676072,22.6410490220002,14.3046119466242,2.51159087114547
"Netherlands",1998,"female","75+ years",65,610000,10.66,4.32476e+11,29351,"G.I. Generation",64.7254793676072,22.6410490220002,14.3046119466242,2.51159087114547
"Netherlands",1998,"male","75+ years",101,320300,31.53,4.32476e+11,29351,"G.I. Generation",64.7254793676072,22.6410490220002,14.3046119466242,2.51159087114547
